Rank,Username,UserID,GrossEarning
7154,ZachSapGames,215608242,32553.52
7155,mofu_aki,82763221,32549.49
7156,Naru,38287412,32543.11
7157,Loreena,250778972,32541.51
7158,Rake,79234014,32537.95
7159,ScubaDoobie,226608068,32537.17
7160,Launcelotdev92,43589478,32535.18
7161,caliebre,52341091,32532.14
7162,LesAimbot,58853914,32526.11
7163,ampfy,54118761,32525.77
7164,iHenna,157794711,32525.71
7165,Lourlo,27842439,32523.46
7166,Bird650,49922836,32518.02
7167,KennoSV,130608140,32515.04
7168,Polen,29924475,32514.82
7169,Moopoke,41763018,32512.19
7170,한갱,455679396,32512.08
7171,GiornoGaming,70155166,32502.04
7172,Taran,26758649,32497.08
7173,ReahOfi,108948694,32485.46
7174,bebe872,419496016,32482.36
7175,Falcone,59966426,32479.66
7176,ColtCabana,508283835,32479.16
7177,yakisa_uwu,61160832,32477.79
7178,TaaliaVess,263832482,32474.97
7179,Roll4It,117763414,32471.69
7180,Gmart,32349768,32470.89
7181,Olsior,40653495,32463.1
7182,Liddles,89443685,32453.49
7183,Slap,71299765,32452.5
7184,K1LLa93,46521425,32439.7
7185,rumplestiltskimm,42962841,32438.48
7186,Loki_Doki_GG,86504334,32435.62
7187,Duncstar,262236323,32432.3
7188,dalphine,185229342,32428.01
7189,McLaugh,113894557,32419.92
7190,Loren_s2,226488926,32412.22
7191,somagreen,127205143,32400.54
7192,Hasi,52608045,32383.46
7193,Drewskys,127445440,32381.51
7194,ErenAktan,145875996,32377.55
7195,apestylespoker,547946155,32363.99
7196,iyamliane,554428028,32362.77
7197,RommelRP,644178922,32352.56
7198,Jessica_Noelie,174014813,32350.83
7199,Throne_YT,127754069,32347.56
7200,Jogau,21428803,32343.42
7201,kayPOWXD,30935224,32340.35
7202,Bren_TM2,89311693,32336.33
7203,Jacob4TV,129779434,32336.16
7204,KristenRae,148006994,32331.01
7205,Brakal,31307610,32329.54
7206,pictobeam,29327462,32313.26
7207,chiblee,37650924,32311.37
7208,Nekohiime_,539072595,32308.78
7209,HowDoYouMakeThat,553199888,32307.85
7210,PreacherFTW,158242484,32305.87
7211,SlayedByBlade,25655496,32305.55
7212,Blossumcake,425507784,32305.4
7213,Lama,530892812,32304.01
7214,KingeeN,71530639,32300.03
7215,BigTasty,182765517,32295.94
7216,Building,403702327,32284.54
7217,RadderssGaming,47241839,32284.22
7218,Timmy2Cans,598364394,32277.96
7219,JeanClodVanShot,158879234,32277.38
7220,GobbysGayming,500187081,32276.96
7221,4freakshow,241722108,32276.52
7222,DJ_Shorty_K,543759108,32273.39
7223,Pdub,39195291,32265.25
7224,ManuSjr,415634429,32262.88
7225,Tirinei,36725419,32259.74
7226,PinkSheep,36057820,32259.54
7227,Rhymestyle,2531286,32248.44
7228,Rasta,58853721,32244.01
7229,JDUDETV,25118940,32244.0
7230,kiengiv,224266147,32238.76
7231,Stenberg,37154953,32236.24
7232,Vihjeareena,130610259,32233.47
7233,zephy,38273406,32230.75
7234,AdamCouser,58909887,32225.7
7235,onTOP,169438011,32223.37
7236,mcilreavey,25707160,32219.17
7237,Endi_Red,407531224,32219.11
7238,GarennRL,103036813,32208.92
7239,CareLevelZero,53728390,32205.54
7240,ekipa,547722667,32201.85
7241,Pren,48090153,32198.28
7242,Messiah2627,67800414,32196.62
7243,SHORTYPlE,165736178,32195.06
7244,dapr,46176210,32189.23
7245,TheDevilishBabe,234382938,32188.43
7246,Luuauler,59981696,32184.99
7247,briannakane,163395771,32178.36
7248,Cell,191508959,32174.59
7249,NobodyEpic,23400864,32174.59
7250,ChaoticAura,462821920,32170.42
7251,scotteh,105813686,32167.93
7252,hajapjon,136121297,32166.41
7253,Angel,126249626,32164.47
7254,myst1s,76220311,32152.22
7255,GrumbaeLIVE,407947222,32145.26
7256,DizziLulu,215358166,32134.71
7257,JOliveira10,74258289,32132.17
7258,jessica,230094560,32129.75
7259,strafeslaps,148566278,32129.49
7260,DJLX808,121662936,32123.84
7261,Mictia00,116706369,32123.21
7262,DaGamer2323,51668641,32120.25
7263,itsjorja,253176640,32119.86
7264,nickbunyun,23458108,32117.75
7265,Linkzzey,232951933,32108.46
7266,Shul,117331838,32107.33
7267,lturepublic,37558817,32101.96
7268,heymarinn,227304808,32088.01
7269,Pikafue,414907135,32087.16
7270,Inframe15,91548085,32086.83
7271,NeneCreative,106594300,32084.86
7272,EsVandal,35975319,32078.92
7273,DirectorChronic,531842871,32073.82
7274,Kiyeberries,60967507,32070.83
7275,c0smikat,148565766,32063.77
7276,il_trono_del_muori,452387754,32054.21
7277,SamuelTuckerYoung,139199359,32050.59
7278,Melon_Catt,174886467,32048.57
7279,Dinez,52533429,32044.61
7280,ZombieCleo,25492878,32042.82
7281,demonjoefrance,40750115,32042.5
7282,NERINES00,145394446,32039.28
7283,PapaPoob,134559618,32035.93
7284,공파리파,84016053,32033.61
7285,JensPulver,58165997,32032.83
7286,the_olliefox,517741749,32025.53
7287,dealjb,22634701,32022.12
7288,ChromaHere,136417218,32021.41
7289,Moist_Noodle,99478102,32018.13
7290,BuzzFeedMultiplayer,253165331,32007.68
7291,RevScarecrow,28254552,32007.61
7292,AdrianFartade,156264333,31997.81
7293,Takish,28496356,31990.76
7294,TheGodlyNoob,135262775,31990.4
7295,Tocata,42108204,31988.83
7296,AzumDzumHzumS,41044567,31988.31
7297,Deelwheelz,83099628,31983.76
7298,tipsoutbaby,184289616,31981.99
7299,danehearth,78894133,31980.99
7300,Aiyanya,23612113,31968.74
7301,fruitycutie,469162245,31968.55
7302,Wolfsbanee,42853538,31958.84
7303,extraseedless,73291504,31956.91
7304,TylorTurner,106959846,31954.64
7305,arya_cos,492843216,31949.02
7306,Jeanna,178811669,31945.67
7307,mystic_kittenn,511579230,31944.87
7308,YaGurlShelly,89359583,31936.66
7309,GillianAprils,49953078,31928.42
7310,Totulus_tv,192685258,31923.42
7311,xBlazxd,90936517,31921.9
7312,missmoxxi,156173284,31910.75
7313,Lightee7,27369897,31899.06
7314,OddBawZ,38383575,31897.99
7315,AllegingTuna,29486329,31897.38
7316,cycloneetv,126034737,31895.73
7317,SirKatelyn,228265092,31893.6
7318,ZombiUnicorn,32199088,31891.96
7319,LexieMariex,489361737,31888.24
7320,snwbear24,126130367,31874.24
7321,OfficialDavidMorales,518093389,31872.99
7322,mukkayo,49048593,31872.32
7323,Lessloko,112017270,31868.99
7324,ittybittybanshee,159379192,31865.52
7325,Wootball,52479160,31860.94
7326,roFl2k10,142192277,31859.1
7327,Ashten,159370087,31857.54
7328,jenbaited,178373311,31853.08
7329,papa_gut2032,505080690,31841.63
7330,chefsteve330,157772799,31841.48
7331,odomfire,39990676,31837.41
7332,Bounty92,76191638,31818.34
7333,hey_t0ny,249668343,31805.64
7334,Alliance_Hakis,27268093,31787.28
7335,Ambussshking,91881026,31773.49
7336,REO_MK,62509474,31769.58
7337,OfficialDeltaLive,105351856,31763.46
7338,dopa24,536083731,31762.66
7339,crustydoggo,57595823,31761.99
7340,JazSelectStart,247773882,31761.87
7341,ZANmadden,51055605,31759.28
7342,thatcmonster,125467843,31751.54
7343,crazyfacetw,121521701,31751.09
7344,MertGunhan,43197130,31747.16
7345,Henke,77153684,31743.44
7346,Yuikaichan,248835257,31742.54
7347,SweetheartAlyy,538256513,31740.36
7348,ChezRawz,165381723,31731.73
7349,karlyy,115303334,31730.74
7350,PSZilean,56700105,31728.44
7351,ChefShabba,94600929,31727.56
7352,Octavius_King,126985167,31723.9
7353,SirSquinch,142785397,31722.19
7354,17BLAZX,125260461,31715.54
7355,brittleknee,116790955,31712.94
7356,Greninja,62713040,31708.19
7357,Mioshi_,549757912,31706.09
7358,cristijAn,48297318,31705.45
7359,Ontorius,14729063,31704.95
7360,FrigoAdri,29034217,31695.76
7361,Glacey,59259558,31691.67
7362,ElChiringuitoTV,247401621,31685.22
7363,Cuddlezyou,183346813,31679.35
7364,Reidboyy,42175924,31676.93
7365,Liquid_Kourage,415530374,31671.92
7366,sohba,153980099,31671.44
7367,trawberries,122076123,31671.36
7368,ravennrust,90328706,31663.91
7369,deyyszn,411331824,31659.35
7370,MrChuck12,58137300,31654.12
7371,ExtraCredits,26605147,31645.09
7372,davidfrankdrums,438572527,31642.15
7373,Manalol,18466131,31630.5
7374,HomykSmash,97847497,31621.39
7375,k1anush,125608779,31618.14
7376,C4mlann,54681827,31616.16
7377,WickedDJs,46077697,31606.99
7378,HGoody07,230687053,31604.99
7379,CharmCityBadBoy,86492690,31604.9
7380,FROGMAN1,165040132,31601.85
7381,TheTonyBlacks,559642859,31599.3
7382,Gamesager,21465727,31592.33
7383,Buzro,68312124,31589.3
7384,Kelli_Siren,39241785,31584.99
7385,TheNagget,542479070,31581.03
7386,ViaAmber,478842918,31572.13
7387,itsCozo,94348276,31557.19
7388,KritikulHit,31263607,31556.74
7389,RyndiaZone,146564362,31555.98
7390,BluScr3n,239857817,31554.75
7391,Foty14,266504332,31548.04
7392,Nuke73,27954235,31546.92
7393,smugdabeasttv,64516958,31534.97
7394,gondu_c,592439748,31533.68
7395,evaanna,130784874,31529.78
7396,Twitch,12826,31526.48
7397,KungenTV,30383713,31525.38
7398,Sabian,81263790,31524.97
7399,veryDave,96620408,31521.64
7400,m1xxik,124636986,31520.73
7401,thyotherside,141875262,31520.66
7402,achNina,92200129,31516.25
7403,레사_,221213059,31510.74
7404,TheGaraShow,119173923,31510.24
7405,MrHugo,169703688,31509.37
7406,DadSandman,95674587,31504.27
7407,serpentzn,545612771,31493.52
7408,sebsn,265403763,31488.12
7409,크랭크_,138030712,31486.01
7410,Jabo,54603105,31485.75
7411,Fuzzyness,8488048,31481.07
7412,LevelUpYourGame,19482585,31480.51
7413,oifrancine,83757450,31473.15
7414,Zathiumm,51124087,31471.42
7415,__unknown__,63256034,31467.51
7416,VoiceoverPete,272702367,31465.08
7417,Stressmonster,88685996,31465.0
7418,JuicyJohns,434291754,31464.65
7419,Miramisu,80773859,31461.33
7420,Advemtures,143199955,31450.83
7421,Caddicarus,32597116,31443.39
7422,Mamacita,183689997,31443.08
7423,ToriPareno,142326818,31439.05
7424,MCroft07,156783493,31434.4
7425,冠緯,150989534,31433.76
7426,KuriGames,93640684,31431.8
7427,wendelllira11,137499050,31425.54
7428,cute,135522373,31419.15
7429,Mollu,101832321,31410.85
7430,Miss_MDK,235350026,31409.17
7431,FefeGG,150716625,31402.49
7432,Auteru,136345503,31399.49
7433,Zollton,44385422,31396.72
7434,Daelric,138683413,31395.21
7435,CitizenSnipes,225850207,31389.1
7436,dajnet,84565571,31384.87
7437,TopazGirl,244012291,31383.03
7438,Its_BitZ,48101162,31378.68
7439,ThaNix229,106721502,31377.94
7440,Evaros,65758588,31358.45
7441,TeamBoFlex,86044233,31357.84
7442,FuPlaayz,112330991,31355.86
7443,Shanksy,45844159,31352.94
7444,JapaneseKoreanUG,93381903,31352.67
7445,TheOtherFrost,119584207,31346.03
7446,trinity876,135344690,31342.33
7447,TigerYUUK,123843446,31337.08
7448,ooboochoo,228197363,31333.76
7449,ALOHADANCETV,46571894,31332.7
7450,ItsMidnaa,463362244,31331.71
7451,Alexarius,424649300,31330.33
7452,destination_storm,448545225,31325.69
7453,Gaming4Platinums,80388199,31324.18
7454,Himo,78528817,31324.01
7455,cuptoast,504595924,31323.35
7456,Grimoire,143525892,31318.42
7457,SeeReaxTV,163830836,31315.67
7458,Streampriester,129254388,31315.55
7459,saintriot,137540301,31309.51
7460,galex,87383959,31302.31
7461,AyzenLr,217715744,31300.69
7462,mattpetitto,99710196,31294.23
7463,FriendlyBaron,119434445,31293.0
7464,__unknown__,217204894,31291.79
7465,Mz_KoNFliKTeD,110109480,31291.55
7466,chezGuile,53964156,31291.11
7467,FinKone,39668538,31275.1
7468,EineWieAlaska,84935311,31272.01
7469,Synthesnes,255161184,31271.82
7470,Rello,159638131,31268.58
7471,ImPixieDust,435028328,31267.78
7472,花輪同學,162323092,31261.95
7473,Daveness,53364688,31261.19
7474,AphexArcade,26818340,31260.61
7475,Swelyy,193731552,31259.06
7476,BLASTtv,182144693,31255.01
7477,3llebelle,151143518,31253.33
7478,Panth,92720434,31247.77
7479,Brittanyyyy,209664461,31246.19
7480,DinkieTheSink,144807872,31245.37
7481,Frost_,140870994,31229.03
7482,Yabbe,70811818,31227.46
7483,스나랑,103917636,31223.73
7484,dannysun,161345704,31223.61
7485,Electric_Mermaid,409309299,31223.29
7486,ScreaM,39393054,31221.92
7487,루카노블,157943051,31219.13
7488,wes_irl,56064512,31212.2
7489,Variants,263415726,31206.85
7490,McNastyOfficial,147747979,31203.39
7491,JayTesseracT,450581421,31203.12
7492,ArsonideX,51577792,31196.36
7493,WowGrandma78,164344726,31193.96
7494,BigBoy,108254666,31190.13
7495,__unknown__,79294007,31189.12
7496,Smithdoggy,479867455,31187.07
7497,UncleBjorn,73477451,31184.77
7498,BayleeJae,76313780,31178.09
7499,Bagelmon,70493730,31176.57
7500,Shiki,146589155,31171.87
7501,crispy,39195935,31171.7
7502,zaxy,431773577,31171.16
7503,Cheratomo,18368015,31166.02
7504,Me2oon,48947783,31165.22
7505,ItsMissMedic,183202042,31161.37
7506,TheoHS_,97599849,31159.42
7507,crazy_japanese,510473442,31147.67
7508,Ricadam_lol,124147323,31142.43
7509,ChaoticNeutralGoblin,545593096,31135.84
7510,DiNo,131858521,31129.65
7511,brittanysartvibes,222694402,31124.72
7512,TopGlobalSng,165033764,31117.02
7513,swirh306,461415585,31115.07
7514,apiarykeyboards,449581008,31105.42
7515,LeftFlankVets,551855052,31103.62
7516,RichardSage,144263900,31102.28
7517,MilesRonan,45197972,31100.62
7518,CrazySam4,175431206,31099.15
7519,James_LRR,27093637,31091.54
7520,brutalles,420048216,31090.41
7521,Dando,73847193,31081.43
7522,Syncro,100686868,31075.66
7523,liveoliverr,32557028,31075.0
7524,Foir,197383295,31074.45
7525,묘야님,175045528,31074.4
7526,Enable,1255896,31073.15
7527,barnumichael,204289867,31072.89
7528,LeRoiSamo,238184779,31071.97
7529,KorieJoe,26231164,31070.34
7530,Rafilia,40107793,31069.84
7531,LeFouBruiteur,77456419,31065.37
7532,apDrop,32560951,31062.07
7533,iAmEmXi,52236735,31061.9
7534,Boo_Does_Games,111099484,31060.17
7535,HiHATx,151351576,31058.02
7536,danny_lazzarin,256447189,31057.56
7537,Hutnik,139634148,31056.31
7538,Nixxiom,7901383,31052.87
7539,Fleeur,43062569,31045.53
7540,Vrosess,268700514,31041.23
7541,Cosmic,56904901,31040.88
7542,TKayO,79134626,31040.12
7543,JackDarius,30073531,31039.17
7544,Iniquity,21432634,31036.16
7545,SR_Daz,62311462,31029.11
7546,瑞斯帝亞,126595970,31025.38
7547,Snifferish,162614098,31019.64
7548,DALUNAHH,223526060,31017.3
7549,minimoli,124470860,31016.81
7550,SamTalkz,47650431,31011.42
7551,DarthCaul,255946938,31010.51
7552,Bombadil_PhD,179339241,31007.99
7553,RinKarigani,49404569,31005.65
7554,tinath3lard,225545542,31004.03
7555,Danotage,57856273,31001.58
7556,MrRevaN7,178757817,31000.41
7557,金豚きょー,158994427,30998.62
7558,DJBrisk,184184995,30995.17
7559,KDRkitten,430551896,30994.67
7560,juiceps,92417643,30993.04
7561,TianKami,95645837,30983.51
7562,AthleticoParanaense,510613855,30978.07
7563,Littlemann17,37923662,30970.74
7564,ayked,197224390,30970.72
7565,iamdiamond,42247832,30970.43
7566,かるび姫,598495509,30967.95
7567,xDad,54434096,30967.58
7568,GeneralWiggins,103539171,30961.64
7569,DirtyDaveFAM,168026694,30960.88
7570,Yoni,28101421,30960.03
7571,FilipeRaaamos,99584389,30959.7
7572,Mullersie,110904086,30954.88
7573,soulinthehorn,508813960,30952.33
7574,Crewdoyle,446403150,30950.34
7575,xXPsYkO17Xx,29852268,30944.44
7576,MattRPD,117959521,30943.76
7577,しんじさん,276504990,30941.87
7578,Lady,16853453,30941.15
7579,AgOnYr6s,59078790,30938.54
7580,Zade,49508092,30921.74
7581,SyntaxSe7en,72578498,30918.53
7582,doraditox,170939205,30915.15
7583,AbuSwe7l,230301324,30914.25
7584,Neludia,223561437,30912.34
7585,Sweepsgg,447077135,30903.52
7586,Machi,105859614,30893.68
7587,Ditrxx,219621643,30886.01
7588,__unknown__,174666250,30885.89
7589,xoTeegan,549569912,30882.12
7590,BigManOutdoors,81868178,30875.24
7591,Skizzleman,52236161,30871.62
7592,916junglist,492764298,30870.1
7593,TheHonestWargamer,166182151,30869.71
7594,hankstergirl,74439226,30869.03
7595,sennyk4,146110596,30863.51
7596,HopeeEE__,194918260,30863.04
7597,Clutchmeister,42426011,30860.68
7598,Dragosnuv,127572801,30856.46
7599,MariaThePawdawan,103231756,30854.26
7600,dearlola1,145876529,30851.99
7601,ScaryDropbear,43032865,30851.38
7602,Vdr1984,72618986,30846.83
7603,SaltEMike,59804049,30846.57
7604,INFINITE_SGE,54520579,30845.37
7605,animal_n01,115821061,30841.73
7606,ShadowBeatz,24631624,30840.02
7607,GeaRKivi,93409353,30839.75
7608,babypeachhead,474854134,30838.74
7609,Sporer,15850551,30830.36
7610,breadwitchery,186546873,30826.27
7611,SpaceYeen,240261672,30807.58
7612,tsikyo,46780103,30799.12
7613,ubeka_,542561439,30794.29
7614,FanumTV,139251406,30793.04
7615,AHugeGorilla,49261047,30790.08
7616,Nagatow12,460712622,30778.83
7617,JPillault,174189439,30778.69
7618,Leckakay,195947358,30776.71
7619,Nensha_,93492156,30776.41
7620,paulaeal,26794666,30771.64
7621,milkypuff,105168040,30768.83
7622,nycfurby,7886744,30761.75
7623,OathxX024,100623575,30757.44
7624,XQIII,150066856,30755.69
7625,IamGoco,89656205,30753.24
7626,xShatter,90210731,30749.19
7627,p0me,84161953,30744.5
7628,쫀득이_,134586700,30743.31
7629,Aipha,81832690,30731.49
7630,Averse,78077061,30731.48
7631,SethSentryTV,621882543,30728.03
7632,baauer,499351215,30726.37
7633,Skiesti,100587429,30724.7
7634,JennCreation,147836995,30717.07
7635,BadNewsBaron,64113728,30713.88
7636,xWASDMitch,55399852,30713.3
7637,미라클티비,154008278,30713.12
7638,Fayesxh,463485082,30704.53
7639,dabs_are_betterttv,429209275,30704.1
7640,sunfyretv,124117186,30702.13
7641,MrMightyMouse_,197608825,30700.44
7642,KnebelTV,111974014,30698.48
7643,Motion6ixMandy,496818036,30689.17
7644,JayDStryder,479384382,30686.29
7645,Raikesy,57500998,30682.85
7646,Lusidream,147082414,30682.63
7647,FalkThemUp,147561624,30680.4
7648,SummersSalt,108643783,30678.21
7649,fairygirl,494502643,30677.49
7650,malksbev,466172432,30676.24
7651,Niniskya,81084937,30664.89
7652,Whiskey_Cat,106840558,30660.34
7653,robinsongz,60672785,30654.83
7654,MandaRN,84287201,30651.95
7655,iS3MO,108087613,30646.51
7656,RuFF_STuFF_TV,18016233,30643.52
7657,Paranoi4kTV,39116516,30641.17
7658,Vixxxie,260707739,30640.12
7659,RinalyMusic,510767716,30636.66
7660,PIPANIE,54042353,30632.55
7661,RadioTalbot,51796296,30632.27
7662,s0upes,181442461,30631.71
7663,MAMOBOT_,255329885,30627.56
7664,tophbbq,8650361,30614.69
7665,RodiL,127863425,30613.79
7666,cjya,117481096,30612.77
7667,Dreamerzlel,49763858,30612.65
7668,Glidey,411791661,30607.54
7669,Ginyin,62535813,30605.72
7670,Blurbs,48566375,30605.59
7671,Casy,71401075,30603.28
7672,feviknight,115780502,30584.15
7673,fifabio97,210175483,30581.01
7674,Miku,143354759,30580.75
7675,문월님,446766072,30573.14
7676,KuyaCalvin,154515227,30570.42
7677,LizardSeagull,77157538,30564.88
7678,Emery,441693409,30561.46
7679,Nitebyte,132164924,30559.84
7680,RealMamaEagle,276350465,30558.29
7681,eBeOneTrick,497299779,30548.7
7682,KimballCollins,511563923,30548.45
7683,ModestPelican,148495649,30547.17
7684,DonTheCrown,29524672,30541.95
7685,Shocks_VR,65442749,30541.87
7686,madarawastaken,21952830,30540.89
7687,Alvaena,118340427,30533.62
7688,GiantGrantGames,450668880,30529.67
7689,motfrais,403842955,30523.34
7690,OhMisty,64471910,30521.73
7691,Sumly90,48328174,30521.66
7692,StatsBloke,160533914,30518.45
7693,Bleilo,162151864,30517.89
7694,TheDoctor,47573963,30513.6
7695,TINYasparagus,415374149,30500.87
7696,DarthMicrotransaction,36439445,30494.11
7697,mimimimichaela,48289225,30487.16
7698,DJ_C_Wied,272038105,30477.38
7699,SlammySammy,57020259,30472.9
7700,JuMayumin,180086554,30468.57
7701,RollingLoud,241562355,30465.56
7702,Scardor,47193301,30464.82
7703,Wraxu,132395117,30463.56
7704,FlashShad0w,32370732,30459.23
7705,湘湘です,207356702,30456.39
7706,PokketNinja,118355207,30455.93
7707,Lamauwu,232616011,30451.4
7708,DoctorNopeRope,273493500,30448.4
7709,Waifu,182906782,30447.64
7710,nemo_good,161835870,30447.18
7711,Ashe10,2027306,30446.31
7712,DarkkMane,108627902,30444.54
7713,wintermelyn,408833795,30442.63
7714,Uzzy,85931319,30442.21
7715,KocaKariAnsiklopedisi,142906751,30441.15
7716,Falcodrin,39705645,30435.92
7717,vevisk,192577978,30430.53
7718,SliverRK,57176254,30424.5
7719,Antfrost,43882924,30424.18
7720,Ceice,154076676,30419.24
7721,GexYT,29084183,30415.03
7722,real_MAESTRO,593492756,30413.25
7723,lilchiipmunk,65293756,30413.12
7724,Exodus,133437532,30408.67
7725,LanaOxf,411625400,30407.7
7726,PAAStreaming,82298024,30403.71
7727,ta1yo_tv,142720133,30402.41
7728,Galactic,77812502,30399.37
7729,Rosa,224401235,30394.68
7730,NayamiChan,143938099,30386.56
7731,ferocia,83865232,30385.66
7732,fratsy,138963409,30384.94
7733,JaidenAnimations,76979176,30382.74
7734,Azralynn,45872861,30379.73
7735,Linkdeadx2,24681358,30377.75
7736,gTasty,176480198,30370.24
7737,소우릎,153038708,30369.86
7738,Hootie,71334786,30365.15
7739,순당무,445859940,30360.2
7740,Ashewyn,71056031,30352.6
7741,iMoed,264833443,30351.61
7742,Ninjamonkey0169,74379928,30351.58
7743,lurzy0y0,142918085,30350.81
7744,__unknown__,451634936,30344.66
7745,dubs,196137255,30342.07
7746,Dratnos,25618880,30341.56
7747,audiaim,423373663,30339.39
7748,keekeexbabyy,77271870,30337.42
7749,Anhthu,100729405,30329.86
7750,420Cosmos,31508427,30327.07
7751,chaselyons,52399015,30321.78
7752,0periodproductions,48601138,30310.26
7753,StarSpawn_,117064914,30305.36
7754,livi_in_the_middle,136992160,30303.54
7755,BALEROSTYLE,36495270,30296.27
7756,Sam_Tweaks,505763583,30288.9
7757,aszabokristof,189586464,30285.47
7758,Titus_Clan,446950722,30281.95
7759,萌萌小蝶,67021979,30275.31
7760,Eyecident,61764632,30272.46
7761,GIRU,109343412,30270.53
7762,Frognerfrue,407678704,30257.27
7763,Selly55,124467333,30250.92
7764,Cakiezzz,265992946,30250.17
7765,Yhandor,114404772,30249.53
7766,Moxie2D,70085995,30249.28
7767,Maplewood_tv,160155628,30247.85
7768,BersGamer,28635965,30247.17
7769,littlerockmovements,510579779,30240.1
7770,fr_zod,252428210,30237.62
7771,BLOODPVCT,58862104,30232.97
7772,akaSnuggie,89135739,30232.2
7773,Natomic_,464206647,30231.89
7774,Paul_Niceday,47958737,30230.07
7775,Swaggybark,187556770,30227.57
7776,iyouxin,204388426,30224.59
7777,akamikeb,13626948,30218.74
7778,SaxogamingTV,76149772,30215.27
7779,Bozz,37326409,30201.32
7780,ashleyraze,436767381,30200.54
7781,TwiggleSoft,96726033,30196.74
7782,2thy,101041809,30192.72
7783,Verniy,21587971,30192.25
7784,Qatari,75587712,30187.2
7785,AimbotAx,173070989,30185.19
7786,ProFumatoTK,117459500,30184.23
7787,Ev0ra,516107568,30179.89
7788,lance210,203042509,30176.21
7789,LumpyTouch,116764685,30176.03
7790,Miniuwa,31115561,30163.07
7791,Samwitch,189152381,30160.8
7792,MassoudLive,179834818,30159.74
7793,Mick,130493643,30149.56
7794,miilkywayz,192188954,30140.24
7795,TremorTheWolf,108511036,30139.01
7796,nukkular_reaction,40632346,30136.81
7797,HeroesHearth,140927415,30135.2
7798,QueenB_RL,185108468,30133.48
7799,DapperDame,210989141,30131.35
7800,YourTendies,432628549,30129.44
7801,JoeyTheSuperJew,47943963,30125.45
7802,Lumenti,114037586,30124.91
7803,AlliAwesom3,121305881,30123.18
7804,Panpots,80549394,30122.13
7805,김달걀,156710981,30121.14
7806,Bloody_Effy,467017246,30116.49
7807,DJBeatBreaker,574396311,30114.84
7808,djverz,184920542,30113.62
7809,miisterprime,203720008,30106.68
7810,Meteos,38708489,30105.44
7811,Aroma,213888172,30102.57
7812,willshayhan,231489522,30096.58
7813,Rhoxy,80468088,30095.72
7814,thebakerypod,44104802,30093.03
7815,NoctisAK47,141414675,30091.56
7816,eldelabarrapan,81907192,30090.65
7817,RaiinyGames,82108902,30089.97
7818,Raraman,111842618,30086.12
7819,T_SVEN,85379954,30082.75
7820,JeffBrutlag,53368074,30079.05
7821,HeyItsMeSalty,59484617,30077.15
7822,Sama,156719596,30075.08
7823,TheBenGoddard,103843691,30070.42
7824,TreasureIslands,612154518,30067.29
7825,ikittyyyy,86879544,30066.23
7826,notmaxdressler,529777958,30064.89
7827,matsuri_hs,157825412,30063.81
7828,Insize,136398715,30060.0
7829,kriket_23,123758999,30058.55
7830,Marc,41896003,30049.86
7831,DjSpinnaBK,502022575,30047.37
7832,R9Rai,12487539,30037.81
7833,djlezlee,533590978,30033.47
7834,Saurus,30546412,30025.92
7835,iklooode25,171503601,30024.99
7836,AttacRacc,106776592,30024.03
7837,djclass6,522339545,30020.59
7838,Konvy,674570414,30018.4
7839,MethodZSicK,47498036,30015.75
7840,ritOgaming,112807592,30014.89
7841,PebbleSStreams,449431411,30014.86
7842,bradyzlol,186079893,30010.64
7843,EphyTheCat,160359500,30007.69
7844,ryankirbz,43067215,30003.61
7845,FifaTargrean,134039697,30002.46
7846,BOOM_shakaalakaa,198480184,30002.02
7847,BarryBucketz,195368743,30000.37
7848,Illusion_OG,87780801,29998.88
7849,raquelly_,247054190,29994.71
7850,benice92,175503821,29993.77
7851,Torkie,44328349,29990.25
7852,Repeeks,7068358,29986.65
7853,xSyrixZ,408615898,29986.15
7854,LetsHugoTV,117385099,29965.95
7855,あのもん,216684103,29962.05
7856,JustNutzOfficial,86033184,29958.28
7857,Skelyy,253987686,29954.89
7858,KenoLive,63198655,29953.1
7859,Draco4EVR,546773342,29952.94
7860,Blvssom,134038523,29948.23
7861,Hamooniii,524468961,29940.56
7862,PrimitiveIQ,180660074,29937.31
7863,blklght,505448005,29935.63
7864,RiceCup,56869846,29934.69
7865,madamefriz,412931307,29931.17
7866,war10ck3d,135806030,29926.89
7867,imkrisyim,135721023,29925.38
7868,MurphDazzle,58138765,29918.96
7869,forkgirl,96132943,29912.37
7870,LinusTech,35987962,29911.52
7871,SoaRxFEAR,83404925,29908.96
7872,ItsQueenNovaa,530748621,29907.06
7873,akeR_,77997209,29902.38
7874,SR_Ebbz,40085542,29900.56
7875,MisahChan,63428846,29899.89
7876,bumpaah,27765748,29896.61
7877,StockStream,146223958,29896.22
7878,Rammy,152621500,29893.92
7879,KoizumiTV,42258458,29891.78
7880,TruthMusic,274901255,29888.9
7881,MaxTheCatfish,48823229,29887.22
7882,HapsoLutelly,94408137,29884.26
7883,Juliostito,35648959,29880.62
7884,Parliamodivg,29673295,29875.81
7885,KiLimePie,32327180,29865.36
7886,hashtag_shawrey,32375464,29863.35
7887,KillJoyJessica,73254115,29858.85
7888,Blonde_Chick_88,159067166,29857.73
7889,たぶちん,235163002,29854.33
7890,NotRyanAbe,227263540,29853.53
7891,saranna,159610013,29848.18
7892,Jedith,91947906,29842.27
7893,AfricanSnowball,62064737,29840.17
